FAU,Bullet,Land,Quality,Problem,assess_percentile_na_proportion,assess_col_na,extract_na,assess_middle_na_proportion,assess_rotation,assess_bottomempty,assess_median_na_proportion,assess_percentile_na_proportion_cropped,assess_col_na_cropped,extract_na_cropped,assess_bottomempty_cropped,assess_median_na_proportion_cropped,filePath
223,A,1,Tiny Problems,Holes,0.023017903,0.884779516,14.68027682,0.038076107,0.194463944,21.41499425,0.023017903,0.106038571,0.512171989,8.611870954,13.30361929,0.075561176,/media/Raven/LAPD/FAU 223/Bullet A/LAPD - 223 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
223,D,5,Tiny Problems,Holes,0.023052464,1.1575179,15.5121933,0.036546705,0.142078099,22.88196202,0.023052464,0.099734748,0.595343354,7.845916785,12.57624393,0.063955202,/media/Raven/LAPD/FAU 223/Bullet D/LAPD - 223 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
223,D,6,Tiny Problems,Holes,0.020094563,1.260515247,18.8084416,0.04568891,0.188126007,28.09320949,0.020094563,0.117265557,0.638328951,10.17118851,15.22485361,0.092900964,/media/Raven/LAPD/FAU 223/Bullet D/LAPD - 223 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
224,A,1,Tiny Problems,Holes,0.030290456,1.259341268,19.32594338,0.049649723,0.558814723,28.67983244,0.030290456,0.119593971,0.670562904,10.50165167,14.23792679,0.099046447,/media/Raven/LAPD/FAU 224/Bullet A/LAPD - 224 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
224,A,6,Tiny Problems,Holes,0.018668831,1.180611969,17.39609877,0.036335637,0.84729786,24.39253254,0.018668831,0.114173939,0.705687632,9.232719256,13.06081461,0.086969606,/media/Raven/LAPD/FAU 224/Bullet A/LAPD - 224 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
224,B,5,Tiny Problems,Holes,0.016315161,1.129246285,17.83678162,0.038571642,0.399491027,26.59336845,0.016315161,0.097316426,0.549985255,8.488389984,12.43316708,0.08139192,/media/Raven/LAPD/FAU 224/Bullet B/LAPD - 224 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
227,C,5,Tiny Problems,Holes,0.012219156,0.903471857,14.50147399,0.021120605,0.554622209,21.45369803,0.012219156,0.059047062,0.266004092,5.005242556,8.568877648,0.047646887,/media/Raven/LAPD/FAU 227/Bullet C/LAPD - 227 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
227,D,1,Tiny Problems,Holes,0.020131471,0.887030436,17.05189739,0.028060239,0.035832368,23.24303563,0.020131471,0.100853138,0.356489945,7.458535358,8.764042339,0.075258988,/media/Raven/LAPD/FAU 227/Bullet D/LAPD - 227 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
227,D,4,Tiny Problems,Holes,0.01853412,1.033174023,14.32124394,0.03914059,3.100908949,31.01837386,0.01853412,0.099656357,0.520149953,6.067159719,12.43123752,0.041861918,/media/Raven/LAPD/FAU 227/Bullet D/LAPD - 227 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
229,A,1,Tiny Problems,Holes,0.022517089,1.386802575,18.5054634,0.068171421,0.279808016,28.82810173,0.022517089,0.140506706,1.005961252,11.1968509,13.68139701,0.109985097,/media/Raven/LAPD/FAU 229/Bullet A/LAPD - 229 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
229,A,2,Tiny Problems,Holes,0.017784964,1.090884574,12.63214144,0.029275988,1.469334448,21.4927224,0.017784964,0.086544801,0.629307761,7.264726192,11.25245925,0.062031765,/media/Raven/LAPD/FAU 229/Bullet A/LAPD - 229 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
229,A,5,Tiny Problems,Holes,0.010673235,1.327033689,19.17614933,0.060935705,0.741697085,28.24826311,0.010673235,0.169071537,0.99543379,13.97515055,21.42528622,0.141856925,/media/Raven/LAPD/FAU 229/Bullet A/LAPD - 229 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,A,3,Tiny Problems,Holes,0.014993753,0.979710951,14.94158534,0.027137047,0.55563964,22.29814869,0.014993753,0.097591106,0.523471279,7.186803448,10.57231383,0.06145769,/media/Raven/LAPD/FAU 231/Bullet A/LAPD - 231 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,A,4,Tiny Problems,Holes,0.004750594,0.916534601,13.03381961,0.018869418,0.822139301,19.45197076,0.004750594,0.051364837,0.362488993,4.768092546,7.241006368,0.046081597,/media/Raven/LAPD/FAU 231/Bullet A/LAPD - 231 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,B,3,Tiny Problems,Holes,0.001970055,1.070959264,12.43175685,0.024756237,1.29084297,27.19501402,0.001970055,0.085981308,0.572429907,4.354397349,12.54793529,0.030665888,/media/Raven/LAPD/FAU 231/Bullet B/LAPD - 231 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,B,5,Tiny Problems,Holes,0.011470709,0.671131766,12.34052549,0.022122868,0.60022323,19.63665652,0.011470709,0.083353584,0.341737546,6.91013128,7.375917904,0.065613609,/media/Raven/LAPD/FAU 231/Bullet B/LAPD - 231 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,B,6,Tiny Problems,Holes,0.011583012,1.02032055,12.57021533,0.023904635,1.915973395,15.89220678,0.011583012,0.098282443,0.704516539,8.46664454,8.909309658,0.089058524,/media/Raven/LAPD/FAU 231/Bullet B/LAPD - 231 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,C,6,Tiny Problems,Holes,0.003944773,1.076315789,13.09296702,0.042472107,0.625866903,27.17330349,0.003944773,0.083918129,0.548245614,6.850813628,13.31045004,0.055847953,/media/Raven/LAPD/FAU 231/Bullet C/LAPD - 231 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
231,D,1,Tiny Problems,Holes,0.005284553,0.926227285,14.08488942,0.029259827,0.70754097,25.51393883,0.005284553,0.089210368,0.486738999,7.944839741,11.38798255,0.072935503,/media/Raven/LAPD/FAU 231/Bullet D/LAPD - 231 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
232,C,4,Tiny Problems,Holes,0.039042821,1.478577429,20.67222847,0.097005807,0.271224991,44.7682852,0.039042821,0.113414255,0.673825086,10.85498451,21.40472131,0.085589791,/media/Raven/LAPD/FAU 232/Bullet C/LAPD - 232 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
232,D,1,Tiny Problems,Holes,0.014566929,1.22537431,17.5187396,0.076728594,0.169846603,41.40826142,0.014566929,0.164039696,0.960303561,10.78885251,20.44785401,0.077641565,/media/Raven/LAPD/FAU 232/Bullet D/LAPD - 232 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
232,D,2,Tiny Problems,Holes,0.029933045,1.458223857,22.04560479,0.09489409,0.46699885,48.90808822,0.029933045,0.174014599,0.889051095,10.41402729,22.38130752,0.083211679,/media/Raven/LAPD/FAU 232/Bullet D/LAPD - 232 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
233,B,5,Tiny Problems,Holes,0.023952096,1.168664384,18.10524043,0.083275236,2.901143855,40.76056634,0.023952096,0.138090707,0.865842055,10.71174451,17.70294681,0.099270536,/media/Raven/LAPD/FAU 233/Bullet B/LAPD - 233 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
233,C,1,Tiny Problems,Holes,0.020610058,1.328382838,20.66787324,0.082427724,0.156992879,47.47208592,0.020610058,0.112163814,0.747249389,11.08629212,23.25113612,0.08801956,/media/Raven/LAPD/FAU 233/Bullet C/LAPD - 233 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
233,D,6,Tiny Problems,Holes,0.008176615,1.14324693,16.34397933,0.034980183,0.373173197,32.29740525,0.008176615,0.094420861,0.644329897,8.145582303,13.94636407,0.07155852,/media/Raven/LAPD/FAU 233/Bullet D/LAPD - 233 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,A,4,Tiny Problems,Holes,0.01120332,1.194959845,17.03605769,0.078340962,0.346962789,44.12863053,0.01120332,0.115543244,0.607879347,8.886245935,18.59451738,0.060326254,/media/Raven/LAPD/FAU 234/Bullet A/LAPD - 234 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,A,5,Tiny Problems,Holes,0.002821443,1.205645161,20.64484596,0.094704631,1.232704062,51.63537035,0.002821443,0.127538829,0.793010753,9.076346683,23.20496338,0.065710872,/media/Raven/LAPD/FAU 234/Bullet A/LAPD - 234 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,A,6,Tiny Problems,Holes,0.012228797,1.168421053,20.18451922,0.080409439,0.163513191,47.46437207,0.012228797,0.135964912,0.73245614,8.326913298,21.95572718,0.032163743,/media/Raven/LAPD/FAU 234/Bullet A/LAPD - 234 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,B,1,Tiny Problems,Holes,0.005818786,0.92926491,16.50046164,0.044746875,1.757277764,33.82276978,0.005818786,0.083847102,0.443896424,7.130856967,11.20061116,0.062577065,/media/Raven/LAPD/FAU 234/Bullet B/LAPD - 234 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,B,2,Tiny Problems,Holes,0.006838294,1.103059581,16.31278239,0.056271365,1.747187124,38.25407994,0.006838294,0.084700268,0.553235908,7.487908298,15.6783672,0.057858634,/media/Raven/LAPD/FAU 234/Bullet B/LAPD - 234 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,B,4,Tiny Problems,Holes,0.002962336,1.012140034,13.48631393,0.064657297,1.527793923,36.84676495,0.002962336,0.112645121,0.688735488,6.836025429,19.45693101,0.03263257,/media/Raven/LAPD/FAU 234/Bullet B/LAPD - 234 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,C,1,Tiny Problems,Holes,0.005206247,1.099679316,17.39585995,0.055789466,1.411910958,39.04347522,0.005206247,0.095871696,0.654885655,8.440909854,17.10027634,0.065637066,/media/Raven/LAPD/FAU 234/Bullet C/LAPD - 234 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,C,3,Tiny Problems,Holes,0.008270973,1.279558592,17.52786283,0.075970563,0.186993943,42.80451353,0.008270973,0.123562044,0.672992701,6.680577594,19.70961599,0.032992701,/media/Raven/LAPD/FAU 234/Bullet C/LAPD - 234 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,C,4,Tiny Problems,Holes,0.013850416,1.400475185,22.53158867,0.092453932,0.586649067,46.21245669,0.013850416,0.173364623,0.972425931,14.11031541,24.7122387,0.116163098,/media/Raven/LAPD/FAU 234/Bullet C/LAPD - 234 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,D,1,Tiny Problems,Holes,0.017793594,1.281002639,19.65745634,0.066758749,0.614078657,41.90001986,0.017793594,0.120492524,0.775432425,10.81510586,17.91072362,0.092055116,/media/Raven/LAPD/FAU 234/Bullet D/LAPD - 234 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,D,3,Tiny Problems,Holes,0.011111111,0.988739357,15.42270165,0.046142242,1.655332733,32.65567584,0.011111111,0.080708181,0.434981685,6.837142326,10.55237033,0.068070818,/media/Raven/LAPD/FAU 234/Bullet D/LAPD - 234 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
234,D,4,Tiny Problems,Holes,0.008731809,0.963671658,15.22836654,0.05860011,0.362036887,36.46740607,0.008731809,0.090847458,0.506933744,7.697896429,16.41940778,0.058243451,/media/Raven/LAPD/FAU 234/Bullet D/LAPD - 234 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,A,4,Tiny Problems,Holes,0.008261049,1.189360529,16.34994358,0.072601197,0.661122734,42.73525345,0.008261049,0.094333844,0.549770291,7.852420268,16.81320328,0.050535988,/media/Raven/LAPD/FAU 235/Bullet A/LAPD - 235 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,A,6,Tiny Problems,Holes,0.006692913,1.178092987,20.46012375,0.083342739,0.823422785,49.91525361,0.006692913,0.130472855,0.685931115,7.683887916,23.2253674,0.030064215,/media/Raven/LAPD/FAU 235/Bullet A/LAPD - 235 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,C,1,Tiny Problems,Holes,0.009449466,1.036184211,15.73904366,0.051125538,1.43711361,32.50097001,0.009449466,0.115138593,0.656411818,9.432451761,15.75424784,0.07797746,/media/Raven/LAPD/FAU 235/Bullet C/LAPD - 235 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,C,2,Tiny Problems,Holes,0.01401682,1.199252137,19.97771867,0.069048064,1.554305842,37.20413398,0.01401682,0.134876818,0.838527753,11.33764373,16.23207764,0.10359157,/media/Raven/LAPD/FAU 235/Bullet C/LAPD - 235 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,C,4,Tiny Problems,Holes,0.016308671,1.540196339,24.82613345,0.118672582,0.267593332,51.19749088,0.016308671,0.182783019,0.990566038,14.8207419,29.10044094,0.111143868,/media/Raven/LAPD/FAU 235/Bullet C/LAPD - 235 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,C,6,Tiny Problems,Holes,0.013417191,1.201734751,18.45595511,0.068580676,2.554737744,41.05380392,0.013417191,0.129042289,0.583022388,9.751040991,20.25926752,0.07369403,/media/Raven/LAPD/FAU 235/Bullet C/LAPD - 235 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,D,1,Tiny Problems,Holes,0.013795822,1.299316149,19.6239773,0.072632639,0.431566897,44.52253611,0.013795822,0.116340251,0.780473546,10.73481565,19.6394075,0.096755335,/media/Raven/LAPD/FAU 235/Bullet D/LAPD - 235 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,D,3,Tiny Problems,Holes,0.009909166,1.007986781,16.31142494,0.059853021,0.238069202,38.87939011,0.009909166,0.080808081,0.431588613,7.118949708,13.77726541,0.056014692,/media/Raven/LAPD/FAU 235/Bullet D/LAPD - 235 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,D,4,Tiny Problems,Holes,0.00797649,0.991318958,16.19954707,0.071348536,0.437427459,41.82273134,0.00797649,0.088515406,0.502645503,8.033464594,19.82164847,0.050108932,/media/Raven/LAPD/FAU 235/Bullet D/LAPD - 235 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
235,D,6,Tiny Problems,Holes,0.005924171,1.359683794,20.46838395,0.064450572,0.126748479,42.91583436,0.005924171,0.119941435,0.818448023,8.988064167,20.6023617,0.063543192,/media/Raven/LAPD/FAU 235/Bullet D/LAPD - 235 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
237,C,1,Tiny Problems,Holes,0.015347334,1.215305847,16.81368935,0.055156736,0.009708814,35.10579759,0.015347334,0.125187182,0.685834082,8.332877586,14.94329206,0.070080863,/media/Raven/LAPD/FAU 237/Bullet C/LAPD - 237 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
239,C,2,Tiny Problems,Holes,0.01531457,1.206848937,16.21576969,0.059755498,1.834546744,34.37061909,0.01531457,0.141804788,0.798035605,8.790936024,17.91626631,0.060773481,/media/Raven/LAPD/FAU 239/Bullet C/LAPD - 239 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
239,C,3,Tiny Problems,Holes,0.024193548,1.005380912,18.77724265,0.075642856,1.045646753,40.05051751,0.024193548,0.146049732,0.623229462,11.54715961,21.16503127,0.09631728,/media/Raven/LAPD/FAU 239/Bullet C/LAPD - 239 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
239,D,3,Tiny Problems,Holes,0.001642036,1.143522323,18.49732247,0.066541801,1.247222788,42.54274395,0.001642036,0.122678843,0.704718417,10.08162928,19.68532857,0.074277017,/media/Raven/LAPD/FAU 239/Bullet D/LAPD - 239 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,B,5,Tiny Problems,Holes,0.014418999,1.136427965,18.1269245,0.067064972,2.589855897,38.04389779,0.014418999,0.100597672,0.599245046,9.04909255,13.97041728,0.079584775,/media/Raven/LAPD/FAU 240/Bullet B/LAPD - 240 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,B,6,Tiny Problems,Holes,0.019311503,1.38616634,19.18810511,0.079210254,0.655039661,41.95823147,0.019311503,0.123996265,0.740740741,9.324821716,18.97234739,0.073451603,/media/Raven/LAPD/FAU 240/Bullet B/LAPD - 240 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,C,1,Tiny Problems,Holes,0.016673614,1.109566185,14.25225922,0.055858276,2.263599646,31.2481991,0.016673614,0.114956737,0.771013597,8.207025582,15.12535605,0.066131026,/media/Raven/LAPD/FAU 240/Bullet C/LAPD - 240 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,C,2,Tiny Problems,Holes,0.020117351,1.414988814,20.18269401,0.094290142,4.286015342,42.78031451,0.020117351,0.163828465,0.860783095,11.25037155,19.89100035,0.09384711,/media/Raven/LAPD/FAU 240/Bullet C/LAPD - 240 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,C,5,Tiny Problems,Holes,0.025738397,1.244719797,17.08590341,0.072942722,0.278372752,37.54384168,0.025738397,0.101846635,0.55086072,8.531911274,16.11723481,0.080438185,/media/Raven/LAPD/FAU 240/Bullet C/LAPD - 240 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,C,6,Tiny Problems,Holes,0.021612635,1.224687933,16.77663395,0.075056046,0.102654154,38.55430507,0.021612635,0.146855734,0.812268804,9.196979038,17.90646947,0.067509248,/media/Raven/LAPD/FAU 240/Bullet C/LAPD - 240 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,D,3,Tiny Problems,Holes,0.020959291,1.307795699,17.75423328,0.057900114,1.304272974,36.18192855,0.020959291,0.141577061,0.746714456,10.44731443,16.87672069,0.078255675,/media/Raven/LAPD/FAU 240/Bullet D/LAPD - 240 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
240,D,4,Tiny Problems,Holes,0.025467569,1.35881104,19.89805078,0.098231306,1.244453277,51.94577271,0.025467569,0.148038927,0.743143615,10.46629185,24.61871578,0.083161309,/media/Raven/LAPD/FAU 240/Bullet D/LAPD - 240 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
241,A,5,Tiny Problems,Holes,0.013317191,1.262449529,17.2672937,0.065041352,0.417066949,38.69323198,0.013317191,0.14866886,0.66108286,10.34956236,21.25352781,0.067903081,/media/Raven/LAPD/FAU 241/Bullet A/LAPD - 241 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
